NAME,NAME_EN,AMENITY,SHOP,OSM_TYPE,OSM_ID,longitude,latitude
Saffron Indian Restaurant,,restaurant,,node,5351811753,23.3392918,42.649804
Стената,Stenata,restaurant,,node,5352449621,23.5284505,42.5159085
Next page,,bar,,node,5361801221,23.3243539,42.7009168
Халялко,,fast_food,,node,5395538824,23.3098814,42.6982159
JibBap Корея,,restaurant,,node,5396200806,23.3101986,42.7008849
Марги,,cafe,,node,5399256908,23.3090852,42.7081882
Aladin Foods,Aladin Foods,fast_food,,node,5401682421,23.2726017,42.6721707
Пънчетата,,restaurant,,node,5426708530,23.3316006,42.6818485
M EAT,,fast_food,,node,5427107521,23.3225287,42.6932385
Посолството,,restaurant,,node,5433180913,23.3502173,42.6703316
Forest,,restaurant,,node,5435911405,23.3469822,42.6760634
Vino & tapas,,restaurant,,node,5438319721,23.3371613,42.6924659
Shahrayar Premium,,fast_food,,node,5450670724,23.316413,42.6845286
Botanique,Botanique,restaurant,,node,5466802221,23.3095658,42.7080503
Korea,,restaurant,,node,5473361820,23.3394335,42.6568121
Bistro Cherni Vrah,,restaurant,,node,5493326124,23.3176661,42.6612469
Абордаж,Abordage,bar,,node,5503616614,23.3255521,42.7006442
Калея,,restaurant,,node,5510510321,23.321095,42.7093088
,,fast_food,,node,5510675322,23.3183094,42.7079172
,,cafe,,node,5510826171,23.3136929,42.7082657
Aladin Foods,,fast_food,,node,5520334827,23.2923497,42.710418
Мераклийското,Merakliyskoto,restaurant,,node,5522247321,23.2983027,42.703097
Океан,Ocean,restaurant,,node,5531184610,23.1973387,42.6291654
Akrogiali,,restaurant,,node,5566949666,23.323873,42.693945
Рино,,fast_food,,node,5577658221,23.3196414,42.7029343
Супа стар 2,Supa Star 2,restaurant,,node,5577658222,23.3283068,42.6982175
Ribs Brothers,,restaurant,,node,5578249208,23.3195887,42.692075
БАНМЗ,,cafe,,node,5578756612,23.3058467,42.7265662
5L Speakeasy Bar,,bar,,node,5581075221,23.3302989,42.6915976
,,cafe,,node,5585036929,23.2465949,42.6848108
,,cafe,,node,5586216923,23.3153869,42.7022905
Angelo's,,restaurant,,node,5592841810,23.3779058,42.6471369
Gellato & Latte,,ice_cream,,node,5614811023,23.3533884,42.6690839
Dabov specialty coffee,,cafe,,node,5615405085,23.353285,42.6692355
,,fast_food,,node,5615856647,23.2859657,42.6784459
Edison,,restaurant,,node,5624838422,23.3595795,42.6867178
McDonald's,,fast_food,,node,5639080922,23.321919,42.6991023
Savini,,ice_cream,,node,5643511021,23.3400141,42.6955589
One More Park Bar,,bar,,node,5652254029,23.3468606,42.6770442
,Bistro Dino,restaurant,,node,5655820927,23.3123088,42.7045166
,,fast_food,,node,5656044222,23.3131997,42.7044392
Хуником,,cafe,,node,5676040900,23.2789323,42.6795447
,,cafe,,node,5681823197,23.4612889,42.5997531
Яти Кукинг,YatiCooking,restaurant,,node,5682264721,23.3154557,42.6909257
Mezze,,restaurant,,node,5685071722,23.3528903,42.6699646
Sterling Club 2,,bar,,node,5688491987,23.332157,42.7004471
Нашата скара,,fast_food,,node,5691334222,23.3125604,42.688672
,,restaurant,,node,5698510479,23.4977402,42.5412771
,,cafe,,node,5698510485,23.4974341,42.5413163
,,restaurant,,node,5698510490,23.4979172,42.5416318
,,restaurant,,node,5698510492,23.4975544,42.5416644
Red lion,,cafe,,node,5701680922,23.3138884,42.6952355
The School,,restaurant,,node,5703326137,23.2535934,42.6765563
Crazy Diamond,,restaurant,,node,5703753424,23.3367793,42.6957969
Миш Маш,,restaurant,,node,5736052096,23.3683081,42.6790929
Onda,Onda,cafe,,node,5741273821,23.3764432,42.6259275
Чичоне Панини Бар Младост,Ciccione Panini Bar Mladost,restaurant,,node,5741273921,23.376486,42.6261849
Salateria,,fast_food,,node,5744324249,23.3293806,42.6879102
Quick coffee and more,,cafe,,node,5744324256,23.3292042,42.6880532
Elidis,,cafe,,node,5745251681,23.3092493,42.6946098
Kiwi Box,,fast_food,,node,5745351839,23.3111497,42.7027601
Sen Viet,,restaurant,,node,5745351863,23.310245,42.7010567
Bar White,,bar,,node,5745495170,23.2990832,42.7078359
,,cafe,,node,5754909063,23.2662468,42.6647344
Чудната Пекарна,,fast_food,,node,5754909090,23.2651927,42.6601526
Бистро Бистрица,Bistro Bistritsa,restaurant,,node,5760254621,23.3482514,42.5818927
El Shada,,restaurant,,node,5764078471,23.3231988,42.6898155
Fancy Bubbles,,fast_food,,node,5774820182,23.3198179,42.6926251
Да сготвим,,fast_food,,node,5775654673,23.3296724,42.6985437
Скара Бар 2,Skara Bar 2,restaurant,,node,5775654684,23.3291347,42.6975048
,,fast_food,,node,5775855724,23.3294756,42.6997371
КООП Клуб,,restaurant,,node,5775855736,23.3299117,42.6993497
Georges & José,,restaurant,,node,5775915471,23.3295751,42.7008212
Махленци,,restaurant,,node,5790396054,23.3347025,42.6821493
Urban Garden,,fast_food,,node,5793728054,23.3270853,42.689303
Crafter,,pub,,node,5793790553,23.3176919,42.6934291
Слънце,,restaurant,,node,5801547609,23.2667013,42.6648564
Two brothers,,restaurant,,node,5809304553,23.3224486,42.6888049
Felicità,,restaurant,,node,5811846453,23.3262718,42.6996059
Starbucks,,cafe,,node,5840046585,23.3247008,42.6955457
Аяра,,fast_food,,node,5842231546,23.3338989,42.7050307
Дилвале,,restaurant,,node,5850694363,23.3040187,42.7063801
Таго,,restaurant,,node,5850694365,23.3091455,42.7011022
,,fast_food,,node,5851597696,23.3011869,42.702985
Кухнята на Анатолия,,restaurant,,node,5851597704,23.3012296,42.7031282
,,restaurant,,node,5851597707,23.3038431,42.7080555
,,fast_food,,node,5854142385,23.32122,42.7118549
,,fast_food,,node,5854142386,23.320199,42.7123361
,,restaurant,,node,5855279259,23.3045009,42.7079353
Magelan,,restaurant,,node,5856389991,23.3554062,42.6863842
Марая 21,,fast_food,,node,5891326973,23.3086885,42.6897253
mikel coffee,,cafe,,node,5891677153,23.3251105,42.6979807
Хуа синг лоу,,restaurant,,node,5896345404,23.3344793,42.7002684
Ще пия,,restaurant,,node,5899423037,23.2973456,42.6934726
,,cafe,,node,5899423038,23.2974797,42.6935573
Вкусното Кебапче,,restaurant,,node,5899825385,23.3386606,42.692452
Fake French,,restaurant,,node,5901623685,23.3170261,42.6904553
BarBarossa,,bar,,node,5906691572,23.3180782,42.6967431
Ателието,,bar,,node,5906691576,23.3179971,42.6967522
Casa Esperanza,,restaurant,,node,5907953875,23.3063711,42.724042
Лозата,,cafe,,node,5911813955,23.3108462,42.7081091
гостилница,,restaurant,,node,5913754928,23.2945025,42.6924856
Верандата,,restaurant,,node,5914430885,23.3784252,42.6527144
Mi Casa,Mi Casa,restaurant,,node,5914727185,23.3247554,42.6997631
Da Nino Pizza & Food,,fast_food,,node,5919006561,23.320545,42.6948465
Миш-маш,,fast_food,,node,5920969168,23.315461,42.6969442
Savini,,ice_cream,,node,5920969169,23.307053,42.6750339
Soup House,,restaurant,,node,5920969171,23.3160019,42.6993852
Sweety,,cafe,,node,5923817708,23.3042561,42.7251195
,,cafe,,node,5923817710,23.3042684,42.7245513
,,cafe,,node,5923817711,23.303607,42.7253494
Family house,,restaurant,,node,5931891585,23.3615875,42.6927608
,,restaurant,,node,5972499609,23.3114607,42.6863276
Captain Cook,,restaurant,,node,5972695886,23.3182516,42.6721416
La Passione,,restaurant,,node,6013613954,23.3290326,42.6885672
Софийска баница,,fast_food,,node,6026017908,23.3113728,42.6981119
"Закуски ""Вега""",,fast_food,,node,6033823198,23.3398386,42.6445293
Бешамел,,restaurant,,node,6033854632,23.3755235,42.6276253
Време за пица,,fast_food,,node,6033857861,23.3757424,42.6275738
Restaurant and fast food,,restaurant,,node,6033864909,23.3745106,42.6275827
Bricks,,restaurant,,node,6033865780,23.3743398,42.6279425
Вкусното,,restaurant,,node,6033882514,23.3785859,42.6259083
Spigolo,,restaurant,,node,6035017389,23.3403878,42.6460923
Salad Box,,fast_food,,node,6040181409,23.3105759,42.698566
Supa Bar,,fast_food,,node,6054085698,23.324523,42.7000715
Pavilion 24,,cafe,,node,6054175388,23.3143552,42.6902082
Mr. Цян,,restaurant,,node,6054175389,23.3140248,42.6904133
Блек Лейбъл,Black Lable,cafe,,node,6054196888,23.3155078,42.6902124
,,fast_food,,node,6054196911,23.3191538,42.7017469
,,fast_food,,node,6054196916,23.3245892,42.7045057
,,fast_food,,node,6054196988,23.317317,42.6964588
Golden dragon,,fast_food,,node,6054196989,23.3213278,42.6983106
,,bar,,node,6054197000,23.3242015,42.7084706
Fantastic foods,,fast_food,,node,6054197004,23.3252615,42.7001576
,,fast_food,,node,6054199099,23.3159244,42.7004904
Gyro Land,,fast_food,,node,6054199190,23.3299716,42.704287
,,cafe,,node,6054199192,23.3252812,42.7070236
Генто,,fast_food,,node,6054202587,23.3166121,42.7026985
Mr. Rice,,restaurant,,node,6054230886,23.3192315,42.6975719
Карамел,,fast_food,,node,6054230986,23.3190843,42.6979504
Elerium Social Club,,bar,,node,6054231190,23.3321559,42.700551
Kafe zazo,,restaurant,,node,6054285585,23.3320953,42.7006548
North Park,,cafe,,node,6061726199,23.3064933,42.7367078
Cafe & Tobacoo Shop,Coffee & Tobacco Shop,cafe,,node,6061758094,23.3020183,42.6995704
100 грама сладки,,cafe,,node,6115143039,23.3657459,42.6788891
Кибеа,,restaurant,,node,6121162526,23.3213003,42.691931
Grab & Go,,fast_food,,node,6141917599,23.3205116,42.6948478
From Barista Coffee and More,,cafe,,node,6149564131,23.3159577,42.6706791
Butcher Grill Bus,,fast_food,,node,6149636085,23.3158217,42.6497474
BecBar,,restaurant,,node,6179459994,23.2988016,42.7065698
Hummusbar,,restaurant,,node,6179649350,23.3272891,42.6893726
Luciano,,pub,,node,6179649351,23.3247813,42.6924067
Pizza Point,,fast_food,,node,6179649357,23.3211555,42.6947659
Constantinoff,,restaurant,,node,6184748385,23.3203641,42.6930896
,,restaurant,,node,6207961267,23.3052974,42.6676421
Ресторант Танкист,,restaurant,,node,6244608085,23.2419428,42.6625867
Hesburger,,fast_food,,node,6248130643,23.2972406,42.7023037
Caffe Claire,,cafe,,node,6254519102,23.3162245,42.667866
Ichiban sushi,,restaurant,,node,6255958290,23.3165163,42.6693693
Шун Фън,,restaurant,,node,6256673094,23.2953956,42.708929
Перун,,fast_food,,node,6257675604,23.313819,42.6629898
Simple,,restaurant,,node,6258351305,23.2869326,42.6743983
Cesar doner&burger,,fast_food,,node,6258351306,23.2867841,42.6742138
Glory,,restaurant,,node,6258351312,23.2852918,42.6746573
Sushi store,,fast_food,,node,6258351326,23.2893768,42.680366
Мамбо,,fast_food,,node,6258351327,23.2894747,42.6804064
Addicted,,restaurant,,node,6263765991,23.3109457,42.6721705
Prison Bound,,bar,,node,6268104136,23.3292119,42.6911251
Крушарко,,restaurant,,node,6269905970,23.5125879,42.5345771
Kiara,,cafe,,node,6273315572,23.3613089,42.674423
Domino's,,fast_food,,node,6304078746,23.319255,42.665705
Miyabi,,restaurant,,node,6308558140,23.3304027,42.6986189
The School,,restaurant,,node,6308727587,23.266722,42.6472395
Attila,,restaurant,,node,6308855345,23.3241139,42.679428
Kafe Mania,,cafe,,node,6309273098,23.322136,42.6776321
На ъгъла Позитано,,fast_food,,node,6323210389,23.3161358,42.6967114
Molinari,,cafe,,node,6323243186,23.3006819,42.7012944
The Best Street Food & duner,,fast_food,,node,6323243200,23.300796,42.7017229
Гостилница Бунара,,restaurant,,node,6334760562,23.1670488,42.7159892
Happy Bar & Grill,,restaurant,,node,6335436286,23.313756,42.6702994
Pizza Lab,,fast_food,,node,6345757087,23.3137796,42.6571651
Domino's,,fast_food,,node,6369836876,23.3601522,42.66177
,,cafe,,node,6376738553,23.3088476,42.6969087
Пицария Поли,,restaurant,,node,6380101347,23.2699695,42.7122303
The Cherry,,restaurant,,node,6388049712,23.317144,42.6692563
Sushi King,,restaurant,,node,6388323495,23.2721266,42.7133803
Villa Grill,,restaurant,,node,6395320365,23.2705934,42.7129746
FLOW Coffee & Pastry,,cafe,,node,6401474702,23.3276464,42.7003632
Цър Пър,Car Par,fast_food,,node,6401686086,23.3111255,42.6753603
,,restaurant,,node,6402877176,23.4044487,42.7688305
,,cafe,,node,6402879010,23.4046162,42.7694033
,,fast_food,,node,6402884112,23.404245,42.7694274
Фирмата,,fast_food,,node,6403365388,23.306864,42.677289
Амира,,restaurant,,node,6403392987,23.303594,42.6762978
Марикитас,Mariquitas,cafe,,node,6403396985,23.305369,42.6765686
BSD,,bar,,node,6410338797,23.3207921,42.6835477
При Павката,,restaurant,,node,6414146656,23.3148486,42.717638
fly,,fast_food,,node,6416381046,23.318823,42.6674973
Preslav Lounge,,cafe,,node,6419087385,23.4144216,42.6895277
,,fast_food,,node,6424185265,23.314843,42.6938491
Меню,,restaurant,,node,6424219883,23.3105294,42.6929099
Sham,,fast_food,,node,6424223585,23.3103329,42.6928789
,,pub,,node,6424223589,23.3097723,42.6926132
Клуб флеш,,cafe,,node,6426669657,23.3130694,42.6924526
,,fast_food,,node,6426713030,23.3145426,42.6929632
Caffe di Sofia,,cafe,,node,6429271496,23.3111731,42.6919479
Дядото,,restaurant,,node,6432196680,23.3102752,42.690904
Dabov specialty coffee,,cafe,,node,6433687460,23.3138734,42.6897719
Язовир Михайлово,,restaurant,,node,6434540852,23.1282748,42.6908137
Bamboo Urban,,restaurant,,node,6436072883,23.3469847,42.653442
The Little Things,,restaurant,,node,6437698185,23.328164,42.689521
Камината,,restaurant,,node,6437738485,23.3183688,42.696798
Gozba,,restaurant,,node,6439666094,23.3134476,42.6896617
Tabu,,cafe,coffee,node,6440305888,23.2844456,42.6956566
Вино и музика,,cafe,,node,6443930248,23.3119516,42.6894224
Шеф Шами,,fast_food,,node,6444000457,23.3136751,42.6894329
Пица Прага,,fast_food,,node,6444000458,23.3136429,42.6894117
Grab & Go,,fast_food,,node,6444000461,23.3135304,42.6893377
Tasty kebab,,fast_food,,node,6447162802,23.3144642,42.6888733
Bohemia Works,,cafe,,node,6447198362,23.3154326,42.68917
Механа Ореха,,restaurant,,node,6447569786,23.3470917,42.7147226
Tozzi,,fast_food,,node,6448393435,23.3184102,42.6888853
Сладък мерак,,cafe,,node,6450854553,23.351198,42.6720192
Arenzano,,cafe,,node,6453120010,23.3132109,42.6881683
Кафе Жълтото,,cafe,,node,6453120011,23.3134591,42.6879691
,,fast_food,,node,6454770893,23.3131541,42.7126791
Мони,,fast_food,,node,6456377371,23.3146157,42.6884918
Аиви,,restaurant,,node,6456418099,23.3172154,42.6878949
Michele,,cafe,,node,6456472148,23.3175185,42.6887782
Pizza Atelier,,fast_food,,node,6459559209,23.3219589,42.6885239
"369",,cafe,,node,6462948186,23.3267614,42.6881296
Този Онзи,TOZZI ONZZI,restaurant,,node,6465393086,23.3785664,42.6589653
,,fast_food,,node,6465560179,23.329552,42.6884058
T&M,,restaurant,,node,6465639461,23.3318817,42.6884144
,,cafe,,node,6465639465,23.3316927,42.6885406
Дубъл,,cafe,,node,6466107835,23.311725,42.6873622
Patches Blues Bar,,bar,,node,6466107867,23.3112851,42.6869584
FreshMe,,fast_food,,node,6470979734,23.3183518,42.6877945
Vivaldi,,ice_cream,,node,6471777391,23.3181696,42.6872656
Hamachi-ni,,restaurant,,node,6473931955,23.3230794,42.6875081
Lidia's specials,,fast_food,,node,6473931974,23.3228182,42.6874333
Urban Embassy Specialty Coffee,,cafe,,node,6473932003,23.321647,42.6869769
Brownies & Mountains,,cafe,,node,6473932005,23.321639,42.6869351
Банкович,,restaurant,,node,6476509027,23.3251387,42.6873133
Какаду,,cafe,,node,6479005996,23.3282313,42.6873478
Palla Burger,,fast_food,,node,6479034277,23.3297793,42.6875983
Kak taka,,cafe,,node,6479105088,23.3316455,42.6873618
Ro coffee,,cafe,,node,6481563679,23.3121078,42.6865567
Архив,,cafe,,node,6481610323,23.3140853,42.6866903
The Clock,,bar,,node,6482310956,23.3168372,42.6867366
Картофът,,fast_food,,node,6482310962,23.3164886,42.6867867
Сиклай,,restaurant,,node,6482310975,23.3170897,42.6868009
Fresh pasta to go,,restaurant,,node,6482931761,23.3229197,42.6865483
Krumcho,,restaurant,,node,6482937363,23.323233,42.6869535
Малкият стадион,,restaurant,,node,6486578497,23.3285961,42.6862398
Най-хубавата баница,,fast_food,,node,6486620958,23.3301765,42.686536
Mr. Chen,,restaurant,,node,6486620964,23.3303731,42.6867998
Фенсис,,cafe,,node,6488203085,23.3024245,42.7399269
Pizza Roberto,,fast_food,,node,6493955526,23.314322,42.6852894
,,fast_food,,node,6496181586,23.3144722,42.6851904
Kantina Gyros,,fast_food,,node,6498587305,23.3173496,42.6861037
Big Ben,,cafe,,node,6498672589,23.3227629,42.6856281
БДС Балкански деликатеси на скара,,restaurant,,node,6498672622,23.3214084,42.6857193
Bad Habits,,fast_food,,node,6498672626,23.3213791,42.685574
Жадната ламя,,restaurant,,node,6499242670,23.325478,42.6852954
Mix22,,cafe,,node,6499314893,23.3136521,42.6848799
Franco's pasta e pizza romana,,restaurant,,node,6501118468,23.3166656,42.6845304
Le Rose,,restaurant,,node,6501478083,23.3162241,42.6842538
Бялото бистро,,bar,,node,6501479993,23.3172959,42.6847167
Aubergine,,restaurant,,node,6504788098,23.3224417,42.6845096
Miko,,restaurant,,node,6507026927,23.3232618,42.6847914
Botanico,,bar,,node,6507179838,23.3200331,42.6834568
CoffeeIn,,cafe,,node,6507625929,23.3151045,42.6827016
Relish,,restaurant,,node,6507625930,23.3149745,42.6827716
Везна,,restaurant,,node,6509659104,23.3198185,42.6973243
Мляскам,,fast_food,,node,6509674549,23.3150286,42.6929031
Кохинор,Kohinoor,restaurant,,node,6509674556,23.2916668,42.6741399
Up Coffee,,cafe,,node,6512123086,23.3168922,42.6958044
Къщата на печения картоф,,fast_food,,node,6512153687,23.3176473,42.6970187
Punto Rosso,,fast_food,,node,6512153700,23.3181938,42.6963453
Odrin,,fast_food,,node,6512699197,23.3170202,42.7026298
Best Dönner,,fast_food,,node,6512699211,23.3160039,42.6986581
Гара за гладни,,fast_food,,node,6512699224,23.3150653,42.6951205
Crazy food,,fast_food,,node,6515204447,23.3278917,42.6823082
Кармаре,,restaurant,,node,6515273558,23.3187027,42.6966304
Σπιτικο,,cafe,,node,6515532639,23.3202567,42.6963067
